date,Strategy (Net),Buy & Hold SPY
2023-11-07,0.14414943064013142,0.17924305844882404
2023-11-08,0.1306040978807772,0.16892564849406355
2023-11-09,0.11626275860779312,0.15358532153225823
2023-11-10,0.15860507010971947,0.19623183735433058
2023-11-13,0.08762118653878126,0.13283739969477737
2023-11-14,0.09605396689110113,0.14374560684713833
2023-11-15,0.10945904312486054,0.1560006834396468
2023-11-16,0.10016156457765901,0.14762646532691903
2023-11-17,0.11161052924093862,0.15788681580452724
2023-11-20,0.12415493953675494,0.17038128893032733
2023-11-21,0.1161704903929639,0.16255183162708864
2023-11-22,0.12514827908442028,0.1712994942609698
2023-11-24,0.1084130373336214,0.1564575458076758
2023-11-27,0.09856462345550954,0.14714584747231152
2023-11-28,0.1004555588742091,0.14853890548807813
2023-11-29,0.12101493366513782,0.16634226865680612
2023-11-30,0.1266697004938948,0.17294934130835604
2023-12-01,0.11848828187988314,0.14385632198199616
2023-12-04,0.11209253839208899,0.13868941071148755
2023-12-05,0.11221564174482035,0.13978006756934902
2023-12-06,0.11664801408212,0.1559821962931216
2023-12-07,0.14043617198496494,0.18183871879835345
2023-12-08,0.1464959958892058,0.18894240158687525
2023-12-11,0.14228756746123405,0.18428946622286557
2023-12-12,0.1552080747788871,0.19865251909842252
2023-12-13,0.15670561993771726,0.1979112800225562
2023-12-14,0.15186590108392162,0.19272713154686172
2023-12-15,0.1571361565473426,0.19842523644433774
2023-12-18,0.1933362188803729,0.23538642199220616
2023-12-19,0.21531364068854875,0.25774759268194436
2023-12-20,0.2088929096447547,0.25092648842124254
2023-12-21,0.21876109436285418,0.2610616330120621
2023-12-22,0.20179955849472053,0.24498043539791192
2023-12-26,0.2262575535343485,0.26833147428747495
2023-12-27,0.22099295989245182,0.2633577517884045
2023-12-28,0.22647360277822992,0.26883846214905116
2023-12-29,0.24065141491839093,0.2810864499369701
2024-01-02,0.2089793950228156,0.25139163749753934
2024-01-03,0.20252311413589852,0.24444988103142262
2024-01-04,0.20457249209555672,0.245685645216154
2024-01-05,0.19540121590460746,0.23783554026715703
2024-01-08,0.22847887528843125,0.27000170422406966
2024-01-09,0.19445466611780393,0.23964742741579892
2024-01-10,0.20189000963485726,0.24736536004940524
2024-01-11,0.19162076173323705,0.23813303287531307
2024-01-12,0.17537995931072303,0.22351555010358415
2024-01-16,0.16594265005801634,0.21460163471638527
2024-01-17,0.1539042127436525,0.20318240954550526
2024-01-18,0.16687263272325947,0.21610968175446432
2024-01-19,0.2037208993591888,0.25102123492095085
2024-01-22,0.21661104422794097,0.262859785081172
2024-01-23,0.19416235800848236,0.24337981755839833
2024-01-24,0.17851271681713854,0.22998098287235047
2024-01-25,0.18652707257430445,0.2379994694333578
2024-01-26,0.18454505645694086,0.2359633802834844
2024-01-29,0.1789777902202221,0.23220911922417597
2024-01-30,0.17501304816519392,0.2284332663088844
2024-01-31,0.17344226311289335,0.22374290898991522
2024-02-01,0.17116242335655585,0.22179474588640113
2024-02-02,0.16984070041948285,0.22167335867758053
2024-02-05,0.14825839061472568,0.19976039333073414
2024-02-06,0.16493179980735118,0.21617045455423023
2024-02-07,0.1820062661498172,0.23385420348191244
2024-02-08,0.1669967809674069,0.21846332082152675
2024-02-09,0.18663005600525584,0.23905418780923404
2024-02-12,0.19665355656374817,0.24934091998366514
2024-02-13,0.17704570108510564,0.2292650898055948
2024-02-14,0.1736307910619872,0.2260436097194627
2024-02-15,0.18240897154770486,0.2350715435702848
2024-02-16,0.17301612714648607,0.2249429728668988
2024-02-20,0.18347443626597415,0.23520638651114423
2024-02-21,0.1875097411481217,0.2394217571154793
2024-02-22,0.23697251701739197,0.29097023553844026
2024-02-23,0.239871119938192,0.2936434481779746
2024-02-26,0.22868431598612338,0.282085308689493
2024-02-27,0.24448406281936452,0.2983365735137904
2024-02-28,0.23860703879449052,0.29221932409126117
2024-02-29,0.24831805074563684,0.30167614954607114
2024-03-01,0.26593252105226073,0.318955721595654
2024-03-04,0.25471740456116465,0.3073736432778551
2024-03-05,0.22121532653079412,0.2738770539323976
2024-03-06,0.22679919901243828,0.2794458788952736
2024-03-07,0.25968218827955303,0.312261496791824
2024-03-08,0.25094768306472237,0.3022598295222647
2024-03-11,0.26805108247454723,0.3255970541922759
2024-03-12,0.2924017793666551,0.3594735210091149
2024-03-13,0.2873287951347354,0.3592795252590293
2024-03-14,0.2650279550157659,0.3345325632322165
2024-03-15,0.2630827588022151,0.333710650627004
2024-03-18,0.24871381934674508,0.3185035840277568
2024-03-19,0.2659190192266374,0.34151676280686094
2024-03-20,0.26593513559883064,0.3410299071154945
2024-03-21,0.2543492950926012,0.3280239889986061
2024-03-22,0.2732877914692098,0.34849332471608374
2024-03-25,0.26517278040323533,0.34114250906171617
2024-03-26,0.25536162904669846,0.32993795557091565
2024-03-27,0.26444143921201335,0.33861154960273687
2024-03-28,0.2675861192049138,0.3413665899414935
2024-04-01,0.24579042092875625,0.31984911152717554
2024-04-02,0.22998876338243313,0.303823356958725
2024-04-03,0.21273156459474452,0.2871141036297311
2024-04-04,0.1924122949004654,0.2665768820789405
2024-04-05,0.21209082969225657,0.28694886426334265
