date,Strategy_Net_Eq,BuyHold_SPY_Eq,BuyHold_SPY_1.3x_Net_Eq,BuyHold_SPY_2.0x_Net_Eq
2013-12-16,1.1866350955483198,1.1866350955483198,1.2448927144343618,1.386945333733075
2013-12-17,1.1828608536548708,1.1828608536548708,1.2397367199132805,1.3780907044688708
2013-12-18,1.2030550369847766,1.2030550369847766,1.2671617320948432,1.4248126449977963
2013-12-19,1.2016652160264911,1.2016652160264911,1.2652499389416658,1.4214878419078418
2013-12-20,1.2086546036759167,1.2086546036759167,1.2748910151795352,1.4383012272684537
2013-12-23,1.215112332428611,1.215112332428611,1.2837373231940292,1.4536375419727234
2013-12-24,1.2177743683541857,1.2177743683541857,1.287384550353348,1.4599732665141565
2013-12-26,1.2239659558716878,1.2239659558716878,1.295884824062862,1.4747856854966752
2013-12-27,1.2238992334907937,1.2238992334907937,1.295699194056082,1.474269085402254
2013-12-30,1.2237000640659568,1.2237000640659568,1.2954161377713684,1.4737553278301851
2013-12-31,1.229491317298095,1.229491317298095,1.3035466392088142,1.4883138670669347
2014-01-02,1.217708518976406,1.217708518976406,1.2872973812642143,1.4597531771230454
2014-01-03,1.2175089754073773,1.2175089754073773,1.2869299591404537,1.4589225110894481
2014-01-06,1.213980421533295,1.213980421533295,1.282156660901467,1.4507509114738126
2014-01-07,1.2214357434164027,1.2214357434164027,1.292300051374777,1.468219595208699
2014-01-08,1.221702508225248,1.221702508225248,1.2926580426409833,1.4688271289673387
2014-01-09,1.2225011813602857,1.2225011813602857,1.2938323296057865,1.4710343437380788
2014-01-10,1.2258298175211473,1.2258298175211473,1.2983183797996238,1.4786900579371203
2014-01-13,1.2095198744771176,1.2095198744771176,1.2758526695266459,1.4393074130988412
2014-01-14,1.2227009743587758,1.2227009743587758,1.2939190354939827,1.470644841016055
2014-01-15,1.2292916490143355,1.2292916490143355,1.3029770272559593,1.486465305357901
2014-01-16,1.2276943027442602,1.2276943027442602,1.3007670091777408,1.4825680556558458
2014-01-17,1.222501181360286,1.222501181360286,1.2936903111521787,1.4703150332524313
2014-01-21,1.2260957093268783,1.2260957093268783,1.2985416568386916,1.4786065856835577
2014-01-22,1.226895380179761,1.226895380179761,1.2996336877102364,1.4805012757811176
2014-01-23,1.216842874031013,1.216842874031013,1.2857816850489934,1.456206373922594
2014-01-24,1.1908802602646769,1.1908802602646769,1.2501934480836174,1.3943513009260664
2014-01-27,1.1850222846516447,1.1850222846516447,1.242190155150578,1.3806014972200562
2014-01-28,1.192079142970348,1.192079142970348,1.2517980621813112,1.3970128032372124
2014-01-29,1.1806283352616307,1.1806283352616307,1.2360756528973302,1.3698369947823918
2014-01-30,1.1931433337669246,1.1931433337669246,1.2531007008284925,1.3988467957654864
2014-01-31,1.1861538214027687,1.1861538214027687,1.2436311231240402,1.3827308189550336
2014-02-03,1.1594592568822888,1.1594592568822888,1.2072380067093558,1.3204618772322658
2014-02-04,1.1675805554270302,1.1675805554270302,1.2181433584288868,1.3386412830560777
2014-02-05,1.1661164044892813,1.1661164044892813,1.2162288798793068,1.335545302333418
2014-02-06,1.1814941049217547,1.1814941049217547,1.2370705827417654,1.3707385180692875
2014-02-07,1.196139231026431,1.196139231026431,1.2569152542238464,1.4043895295588302
